TrackID,ParticleName,Energy
26,opticalphoton,3.69583e-06
25,opticalphoton,2.80064e-06
24,opticalphoton,3.49307e-06
23,opticalphoton,3.64248e-06
22,opticalphoton,3.74651e-06
21,opticalphoton,3.74461e-06
20,opticalphoton,3.63495e-06
19,opticalphoton,3.74095e-06
18,e-,9.494e-05
30,opticalphoton,3.34791e-06
29,opticalphoton,3.97396e-06
17,e-,8.072e-05
16,e-,8.783e-05
15,e-,9.56e-05
14,e-,9.494e-05
13,e-,2.994e-05
12,e-,8.783e-05
11,e-,2.994e-05
10,e-,8.072e-05
9,e-,3.705e-05
8,e-,9.494e-05
31,opticalphoton,2.8423e-06
7,e-,2.994e-05
6,e-,6.57e-05
5,e-,6.616e-05
3,anti_nu_e,0.160635
2,Pa234[73.920X],9.02801e-08
1,Th234,0
4,e-,0.00793425
9,opticalphoton,3.22927e-06
8,opticalphoton,2.79374e-06
7,opticalphoton,3.36547e-06
6,opticalphoton,2.29191e-06
5,e-,9.56e-05
3,anti_nu_e,0.171434
2,Pa234[73.920X],2.00816e-08
1,Th234,0
4,e-,0.0657602
59,opticalphoton,3.4347e-06
58,opticalphoton,2.43008e-06
57,opticalphoton,3.71558e-06
56,opticalphoton,2.84149e-06
55,opticalphoton,3.33568e-06
54,opticalphoton,3.41988e-06
53,opticalphoton,3.66346e-06
52,opticalphoton,4.03431e-06
51,opticalphoton,3.95881e-06
50,opticalphoton,3.39309e-06
49,opticalphoton,3.45679e-06
48,opticalphoton,3.37857e-06
47,opticalphoton,3.90404e-06
46,opticalphoton,3.93094e-06
45,opticalphoton,3.19768e-06
44,opticalphoton,3.55989e-06
43,opticalphoton,3.05804e-06
42,opticalphoton,3.52384e-06
41,opticalphoton,3.04027e-06
40,opticalphoton,3.16203e-06
39,opticalphoton,3.3569e-06
38,opticalphoton,3.69743e-06
37,opticalphoton,3.34477e-06
36,opticalphoton,3.61932e-06
35,opticalphoton,3.17822e-06
34,opticalphoton,3.67665e-06
33,opticalphoton,2.95682e-06
32,opticalphoton,3.68614e-06
31,opticalphoton,3.00566e-06
30,e-,9.491e-05
29,e-,9.494e-05
28,e-,8.072e-05
27,e-,9.494e-05
26,e-,8.783e-05
25,e-,8.783e-05
24,e-,8.783e-05
23,e-,8.783e-05
22,e-,8.783e-05
21,e-,8.783e-05
20,e-,9.491e-05
19,e-,8.783e-05
18,e-,8.783e-05
17,e-,9.56e-05
16,e-,9.56e-05
15,e-,8.849e-05
14,e-,9.557e-05
13,e-,8.141e-05
12,e-,8.849e-05
11,e-,9.56e-05
10,e-,8.783e-05
9,e-,2.994e-05
8,e-,2.291e-05
7,e-,0.00049386
6,e-,0.00050894
5,e-,0.00047882
60,opticalphoton,2.66534e-06
3,anti_nu_e,0.0208083
2,Pa234[166.720X],1.81462e-07
68,e-,0.0429859
101,opticalphoton,3.2513e-06
100,opticalphoton,3.42347e-06
99,opticalphoton,2.80677e-06
98,opticalphoton,2.18022e-06
97,opticalphoton,3.73227e-06
96,opticalphoton,3.56482e-06
95,opticalphoton,2.63595e-06
94,opticalphoton,3.52328e-06
93,opticalphoton,3.04666e-06
92,opticalphoton,3.42392e-06
91,opticalphoton,3.47224e-06
90,opticalphoton,2.88253e-06
89,opticalphoton,3.6278e-06
88,opticalphoton,4.01255e-06
87,opticalphoton,3.38928e-06
86,e-,8.783e-05
85,e-,8.783e-05
84,e-,9.494e-05
83,e-,9.494e-05
102,opticalphoton,2.90262e-06
82,e-,8.783e-05
81,e-,8.783e-05
80,e-,9.491e-05
79,e-,9.491e-05
78,e-,8.783e-05
77,e-,9.491e-05
76,e-,8.783e-05
103,opticalphoton,2.45309e-06
75,e-,8.849e-05
74,e-,8.849e-05
73,e-,9.56e-05
72,e-,8.849e-05
71,e-,8.141e-05
70,e-,0.00047882
104,opticalphoton,3.81683e-06
69,e-,0.0004939
67,gamma,0.0167859
109,e-,8.783e-05
108,e-,8.849e-05
107,e-,2.994e-05
106,e-,0.00156828
105,e-,0.0149419
124,opticalphoton,3.6045e-06
123,opticalphoton,3.22401e-06
122,opticalphoton,3.22685e-06
121,opticalphoton,2.73421e-06
120,opticalphoton,3.18325e-06
119,opticalphoton,3.95465e-06
118,e-,8.783e-05
117,e-,8.783e-05
116,e-,9.494e-05
125,opticalphoton,3.66099e-06
115,e-,8.783e-05
114,e-,8.072e-05
113,e-,8.783e-05
112,e-,8.849e-05
111,e-,2.311e-05
110,e-,0.00049386
66,e-,0.00280684
128,opticalphoton,2.33401e-06
127,opticalphoton,3.8935e-06
126,opticalphoton,3.15927e-06
65,e-,0.000237759
64,e-,7.45647e-05
63,e-,8.80228e-05
62,e-,0.000408906
61,Pa234[103.420X],1.05007e-07
135,e-,0.012767
150,opticalphoton,2.96343e-06
149,opticalphoton,3.72132e-06
148,opticalphoton,3.73461e-06
147,opticalphoton,3.25337e-06
146,opticalphoton,2.5997e-06
145,opticalphoton,3.74149e-06
144,e-,8.783e-05
143,e-,8.783e-05
142,e-,8.783e-05
141,e-,8.783e-05
140,e-,8.849e-05
139,e-,9.56e-05
138,e-,2.925e-05
137,e-,8.783e-05
136,e-,2.994e-05
134,gamma,0.0132994
155,e-,9.494e-05
154,e-,9.494e-05
153,e-,2.994e-05
152,e-,0.00156897
151,e-,0.0114554
164,opticalphoton,3.00725e-06
163,opticalphoton,2.93562e-06
162,opticalphoton,3.686e-06
161,opticalphoton,2.70425e-06
160,opticalphoton,2.8442e-06
159,opticalphoton,3.04081e-06
158,opticalphoton,3.18538e-06
157,e-,8.072e-05
156,e-,8.783e-05
133,gamma,0.00307656
167,e-,8.783e-05
166,e-,0.001714
169,opticalphoton,3.41495e-06
168,opticalphoton,3.77776e-06
165,e-,0.00123256
172,opticalphoton,3.00053e-06
171,opticalphoton,3.13355e-06
170,e-,8.783e-05
132,e-,7.45705e-05
131,e-,0.000163445
130,e-,0.000129017
129,Pa234[73.920X],3.02971e-08
1,Th234,0
4,e-,0.0731078
63,opticalphoton,2.65179e-06
62,opticalphoton,3.92155e-06
61,opticalphoton,3.88031e-06
60,opticalphoton,3.56954e-06
59,opticalphoton,2.24673e-06
58,opticalphoton,2.81495e-06
57,opticalphoton,3.91749e-06
56,opticalphoton,3.99905e-06
55,opticalphoton,3.6851e-06
54,opticalphoton,3.04161e-06
53,opticalphoton,2.92667e-06
52,opticalphoton,3.4177e-06
51,opticalphoton,3.69619e-06
50,opticalphoton,3.50331e-06
49,opticalphoton,2.96234e-06
48,opticalphoton,3.49638e-06
47,opticalphoton,3.62294e-06
46,opticalphoton,3.42185e-06
45,opticalphoton,3.91353e-06
44,opticalphoton,3.4304e-06
43,opticalphoton,3.50004e-06
42,opticalphoton,3.49472e-06
41,opticalphoton,3.59245e-06
40,opticalphoton,3.67267e-06
39,e-,8.783e-05
38,e-,9.494e-05
37,e-,8.783e-05
36,e-,8.78e-05
35,e-,8.783e-05
34,e-,8.783e-05
33,e-,9.491e-05
32,e-,9.491e-05
31,e-,8.783e-05
30,e-,9.494e-05
29,e-,8.783e-05
28,e-,8.783e-05
27,e-,8.783e-05
26,e-,8.783e-05
25,e-,8.849e-05
24,e-,8.852e-05
23,e-,9.557e-05
22,e-,8.849e-05
21,e-,8.141e-05
20,e-,9.56e-05
19,e-,9.56e-05
18,e-,8.072e-05
17,e-,2.994e-05
16,e-,9.494e-05
15,e-,2.994e-05
14,e-,9.494e-05
13,e-,2.994e-05
12,e-,8.783e-05
64,opticalphoton,2.64405e-06
11,e-,3.705e-05
10,e-,6.616e-05
9,e-,6.088e-05
8,e-,2.291e-05
7,e-,2.311e-05
6,e-,0.00050898
5,e-,0.00050898
3,anti_nu_e,0.106261
2,Pa234[73.920X],7.45349e-08
1,Th234,0
4,e-,0.0402227
43,opticalphoton,3.77247e-06
42,opticalphoton,3.1242e-06
41,opticalphoton,3.10083e-06
40,opticalphoton,3.58913e-06
39,opticalphoton,3.21819e-06
38,opticalphoton,3.76559e-06
37,opticalphoton,2.38524e-06
36,opticalphoton,3.6723e-06
35,opticalphoton,3.94537e-06
34,opticalphoton,2.57936e-06
33,opticalphoton,2.41688e-06
32,opticalphoton,3.26107e-06
31,opticalphoton,2.88772e-06
30,opticalphoton,2.96108e-06
29,opticalphoton,3.57396e-06
28,opticalphoton,3.86237e-06
27,opticalphoton,4.04887e-06
26,opticalphoton,3.40561e-06
25,e-,9.491e-05
24,e-,8.783e-05
23,e-,9.491e-05
22,e-,8.783e-05
21,e-,8.783e-05
20,e-,8.783e-05
19,e-,9.494e-05
18,e-,8.783e-05
17,e-,8.783e-05
16,e-,8.072e-05
15,e-,8.849e-05
14,e-,8.849e-05
13,e-,8.849e-05
12,e-,8.849e-05
11,e-,2.925e-05
10,e-,8.852e-05
44,opticalphoton,2.30649e-06
9,e-,3.636e-05
8,e-,2.311e-05
7,e-,0.0004939
6,e-,0.00049386
5,e-,0.00050898
3,anti_nu_e,0.139146
2,Pa234[73.920X],1.8155e-07
1,Th234,0
4,e-,0.103313
100,opticalphoton,2.60273e-06
99,opticalphoton,3.07052e-06
98,opticalphoton,3.6165e-06
97,opticalphoton,3.54078e-06
96,opticalphoton,3.18373e-06
95,opticalphoton,2.82176e-06
94,opticalphoton,3.22796e-06
93,opticalphoton,2.59452e-06
92,opticalphoton,3.80574e-06
91,opticalphoton,3.02833e-06
90,opticalphoton,2.97953e-06
89,opticalphoton,3.45853e-06
88,opticalphoton,3.43322e-06
87,opticalphoton,3.41537e-06
86,opticalphoton,2.83343e-06
85,opticalphoton,3.76088e-06
84,opticalphoton,3.00346e-06
83,opticalphoton,2.86263e-06
82,opticalphoton,3.48889e-06
81,opticalphoton,2.63751e-06
80,opticalphoton,3.72459e-06
79,opticalphoton,3.97332e-06
78,opticalphoton,3.6575e-06
77,opticalphoton,3.00237e-06
76,opticalphoton,3.10333e-06
75,opticalphoton,2.95361e-06
74,opticalphoton,3.65597e-06
73,opticalphoton,3.42196e-06
72,opticalphoton,3.70339e-06
71,opticalphoton,3.5445e-06
70,opticalphoton,3.50565e-06
69,opticalphoton,2.33359e-06
68,opticalphoton,3.56518e-06
67,opticalphoton,3.47034e-06
66,opticalphoton,3.3488e-06
65,opticalphoton,2.72305e-06
64,opticalphoton,3.86793e-06
63,opticalphoton,3.46181e-06
62,opticalphoton,2.7491e-06
61,opticalphoton,2.31679e-06
60,opticalphoton,3.34843e-06
59,opticalphoton,3.29159e-06
58,opticalphoton,3.40975e-06
57,opticalphoton,2.56819e-06
56,opticalphoton,4.00842e-06
55,opticalphoton,3.54587e-06
54,opticalphoton,3.48049e-06
53,opticalphoton,2.47278e-06
52,opticalphoton,3.16446e-06
51,e-,9.491e-05
50,e-,8.783e-05
49,e-,8.783e-05
101,opticalphoton,3.73052e-06
48,e-,8.072e-05
47,e-,8.783e-05
46,e-,8.072e-05
102,opticalphoton,3.32289e-06
45,e-,8.783e-05
44,e-,8.072e-05
43,e-,8.783e-05
42,e-,8.783e-05
41,e-,8.783e-05
40,e-,8.783e-05
39,e-,8.78e-05
38,e-,8.783e-05
37,e-,8.783e-05
103,opticalphoton,3.84495e-06
36,e-,8.783e-05
35,e-,8.783e-05
34,e-,8.783e-05
33,e-,8.783e-05
32,e-,8.072e-05
31,e-,8.849e-05
30,e-,9.56e-05
29,e-,8.849e-05
28,e-,9.56e-05
27,e-,9.56e-05
26,e-,9.56e-05
25,e-,8.849e-05
24,e-,8.849e-05
23,e-,8.849e-05
22,e-,8.849e-05
21,e-,8.849e-05
20,e-,8.849e-05
19,e-,8.141e-05
18,e-,3.636e-05
17,e-,8.783e-05
16,e-,2.994e-05
15,e-,8.783e-05
14,e-,3.702e-05
13,e-,6.57e-05
12,e-,6.617e-05
11,e-,2.311e-05
10,e-,0.0004939
9,e-,0.0004939
8,e-,0.00050894
105,opticalphoton,3.88708e-06
104,e-,9.494e-05
7,e-,0.0004939
106,e-,8.783e-05
6,e-,0.0004939
5,e-,0.00050894
3,anti_nu_e,0.0760549
2,Pa234[73.920X],2.03989e-07
1,Th234,0
4,e-,0.0140969
25,opticalphoton,2.47173e-06
24,opticalphoton,3.66371e-06
23,opticalphoton,3.89776e-06
22,opticalphoton,3.0046e-06
21,opticalphoton,3.40366e-06
20,opticalphoton,3.47325e-06
19,opticalphoton,3.22844e-06
18,e-,8.783e-05
17,e-,9.494e-05
16,e-,9.494e-05
15,e-,8.783e-05
14,e-,8.141e-05
13,e-,8.849e-05
12,e-,8.849e-05
11,e-,8.849e-05
10,e-,8.849e-05
9,e-,2.925e-05
8,e-,8.783e-05
7,e-,2.994e-05
6,e-,9.494e-05
5,e-,2.994e-05
3,anti_nu_e,0.0724716
2,Pa234[166.720X],5.31436e-08
27,gamma,0.0633
34,e-,0.00050898
33,e-,0.0358398
35,e-,0.00047882
32,e-,0.00603524
36,e-,0.00050894
31,e-,0.00841267
30,e-,0.00924175
37,e-,0.0004939
29,e-,0.000418892
28,e-,0.00281362
26,Pa234[103.420X],9.16771e-09
62,e-,0.00918598
71,opticalphoton,3.89996e-06
70,opticalphoton,3.89437e-06
69,opticalphoton,3.01868e-06
68,opticalphoton,3.12092e-06
67,opticalphoton,3.50276e-06
66,e-,8.783e-05
65,e-,9.491e-05
64,e-,9.56e-05
63,e-,8.849e-05
61,e-,4.28985e-05
60,e-,0.0125962
78,opticalphoton,3.53825e-06
77,opticalphoton,3.2269e-06
76,opticalphoton,3.52999e-06
75,e-,8.783e-05
74,e-,8.783e-05
73,e-,9.491e-05
72,e-,8.849e-05
59,e-,0.00166226
85,opticalphoton,3.8281e-06
84,opticalphoton,4.08609e-06
83,opticalphoton,3.55455e-06
82,opticalphoton,3.11902e-06
81,e-,8.783e-05
80,e-,8.072e-05
79,e-,2.994e-05
58,e-,0.00174982
86,e-,8.072e-05
57,e-,0.000227175
56,e-,0.000260997
55,e-,6.09521e-05
54,e-,0.000616724
53,e-,9.02841e-05
52,e-,0.000165475
51,e-,0.000142098
50,e-,3.373e-05
49,e-,8.51635e-05
48,e-,1.26996e-05
47,e-,0.000149154
46,e-,0.000162556
87,opticalphoton,3.37634e-06
45,e-,0.000139848
44,e-,0.000162564
43,e-,7.18486e-05
42,e-,5.10703e-14
41,e-,8.8028e-05
40,e-,8.88736e-05
39,e-,0.00179267
91,e-,9.56e-05
90,e-,3.633e-05
89,e-,9.494e-05
88,e-,2.994e-05
38,Pa234[73.920X],2.17406e-08
1,Th234,0
4,e-,0.00475251
7,opticalphoton,2.76759e-06
6,opticalphoton,2.89289e-06
5,opticalphoton,3.61713e-06
3,anti_nu_e,0.174616
2,Pa234[73.920X],7.67177e-08
1,Th234,0
4,e-,0.0568944
47,opticalphoton,3.57403e-06
46,opticalphoton,3.15965e-06
45,opticalphoton,3.83638e-06
44,opticalphoton,3.856e-06
43,opticalphoton,3.78894e-06
42,opticalphoton,3.74634e-06
41,opticalphoton,3.41441e-06
40,opticalphoton,3.13168e-06
39,opticalphoton,2.44267e-06
38,opticalphoton,2.81276e-06
37,opticalphoton,3.73094e-06
36,opticalphoton,3.70919e-06
35,opticalphoton,3.94856e-06
34,opticalphoton,2.81767e-06
33,opticalphoton,2.82158e-06
32,opticalphoton,2.79335e-06
31,opticalphoton,3.20332e-06
30,opticalphoton,3.14541e-06
29,opticalphoton,3.00735e-06
28,opticalphoton,2.70374e-06
27,opticalphoton,3.11227e-06
26,opticalphoton,3.41687e-06
25,opticalphoton,3.78688e-06
24,opticalphoton,2.15551e-06
23,opticalphoton,3.6878e-06
22,opticalphoton,3.76056e-06
21,e-,8.783e-05
48,opticalphoton,3.90656e-06
20,e-,9.494e-05
19,e-,8.783e-05
18,e-,9.494e-05
17,e-,8.783e-05
16,e-,8.783e-05
15,e-,9.494e-05
14,e-,9.56e-05
13,e-,8.849e-05
12,e-,8.849e-05
11,e-,8.849e-05
10,e-,8.783e-05
9,e-,2.994e-05
8,e-,9.494e-05
7,e-,2.994e-05
6,e-,0.00012429
5,e-,0.00047882
3,anti_nu_e,0.122474
2,Pa234[73.920X],8.6613e-08
1,Th234,0
4,e-,0.0633842
59,opticalphoton,3.71547e-06
58,opticalphoton,3.34951e-06
57,opticalphoton,3.44242e-06
56,opticalphoton,2.87665e-06
55,opticalphoton,3.64752e-06
54,opticalphoton,3.49111e-06
53,opticalphoton,3.45408e-06
52,opticalphoton,3.67992e-06
51,opticalphoton,3.61034e-06
50,opticalphoton,3.86849e-06
49,opticalphoton,3.61525e-06
48,opticalphoton,2.68388e-06
47,opticalphoton,3.64659e-06
46,opticalphoton,2.82425e-06
45,opticalphoton,3.03785e-06
44,opticalphoton,3.32987e-06
43,opticalphoton,2.61182e-06
42,opticalphoton,3.05845e-06
41,opticalphoton,3.43815e-06
40,opticalphoton,3.12937e-06
39,opticalphoton,2.94441e-06
38,opticalphoton,3.58749e-06
37,opticalphoton,2.73007e-06
36,opticalphoton,3.2507e-06
35,opticalphoton,2.85385e-06
34,opticalphoton,2.78894e-06
33,opticalphoton,3.45529e-06
32,opticalphoton,2.82718e-06
31,opticalphoton,3.10389e-06
30,opticalphoton,3.43739e-06
29,e-,9.494e-05
60,opticalphoton,3.77765e-06
28,e-,8.072e-05
27,e-,8.783e-05
26,e-,8.783e-05
61,opticalphoton,2.33567e-06
25,e-,8.783e-05
24,e-,8.783e-05
23,e-,9.494e-05
22,e-,8.783e-05
21,e-,8.783e-05
20,e-,8.78e-05
19,e-,8.783e-05
18,e-,8.783e-05
17,e-,8.783e-05
16,e-,8.783e-05
15,e-,8.849e-05
14,e-,9.557e-05
13,e-,9.56e-05
12,e-,9.56e-05
11,e-,8.852e-05
10,e-,9.56e-05
9,e-,8.783e-05
8,e-,3.702e-05
7,e-,8.783e-05
6,e-,3.702e-05
5,e-,6.57e-05
3,anti_nu_e,0.0236043
2,Pa234[166.300X],1.7666e-07
92,e-,0.0712748
156,opticalphoton,3.66427e-06
155,opticalphoton,3.05751e-06
154,opticalphoton,3.03582e-06
153,opticalphoton,3.57746e-06
152,opticalphoton,4.00106e-06
151,opticalphoton,3.57966e-06
150,opticalphoton,2.96901e-06
149,opticalphoton,3.29949e-06
148,opticalphoton,3.58747e-06
147,opticalphoton,2.96121e-06
146,opticalphoton,2.59451e-06
145,opticalphoton,2.83941e-06
144,opticalphoton,3.65791e-06
143,opticalphoton,3.74119e-06
142,opticalphoton,2.87418e-06
141,opticalphoton,3.53318e-06
140,opticalphoton,3.53556e-06
139,opticalphoton,3.15968e-06
138,opticalphoton,3.85041e-06
137,opticalphoton,3.29597e-06
136,opticalphoton,3.32757e-06
135,opticalphoton,2.90639e-06
134,opticalphoton,2.81466e-06
133,opticalphoton,3.96005e-06
132,opticalphoton,3.01825e-06
131,opticalphoton,3.87697e-06
130,opticalphoton,3.50844e-06
129,opticalphoton,3.75523e-06
128,opticalphoton,3.67703e-06
127,opticalphoton,3.04628e-06
126,opticalphoton,3.69056e-06
125,opticalphoton,2.86337e-06
124,opticalphoton,3.77168e-06
123,opticalphoton,2.87294e-06
122,opticalphoton,3.84615e-06
121,opticalphoton,2.83854e-06
120,opticalphoton,3.82372e-06
119,opticalphoton,3.50935e-06
118,opticalphoton,3.73414e-06
117,opticalphoton,3.64206e-06
116,e-,8.783e-05
115,e-,8.783e-05
114,e-,9.494e-05
113,e-,9.494e-05
112,e-,9.494e-05
111,e-,9.491e-05
110,e-,9.491e-05
109,e-,8.783e-05
108,e-,8.783e-05
107,e-,9.494e-05
106,e-,8.072e-05
105,e-,9.494e-05
104,e-,8.849e-05
103,e-,9.56e-05
102,e-,9.56e-05
101,e-,8.849e-05
100,e-,8.849e-05
99,e-,9.494e-05
98,e-,2.994e-05
97,e-,6.57e-05
96,e-,6.57e-05
95,e-,2.311e-05
94,e-,2.311e-05
93,e-,0.00050894
157,opticalphoton,3.4088e-06
91,e-,0.000753874
158,opticalphoton,3.67994e-06
90,e-,0.011593
164,opticalphoton,4.00131e-06
163,opticalphoton,3.308e-06
162,e-,9.494e-05
161,e-,2.994e-05
160,e-,0.0004939
159,e-,0.0004939
89,e-,0.00188173
165,e-,8.849e-05
88,e-,1.25913e-05
87,e-,9.32892e-05
166,opticalphoton,3.81914e-06
86,e-,9.32791e-05
85,e-,0.000340189
84,e-,0.00233287
167,opticalphoton,3.05177e-06
83,e-,0.000142085
82,e-,9.02705e-05
81,e-,8.88711e-05
80,e-,0.000227191
79,e-,8.88682e-05
78,e-,5.02036e-06
77,e-,0.000267715
76,e-,0.000261839
169,e-,8.849e-05
168,e-,3.633e-05
75,e-,0.000149165
74,e-,8.88749e-05
73,e-,0.000162556
72,e-,4.14114e-05
71,e-,2.24469e-05
70,e-,6.30578e-05
69,e-,2.95209e-06
68,e-,4.18998e-13
67,e-,5.01725e-06
66,e-,7.45735e-05
65,e-,8.88682e-05
64,e-,4.18998e-13
63,e-,0.00214134
62,Pa234[73.920X],1.78727e-07
1,Th234,0
4,e-,0.0481476
40,opticalphoton,3.00002e-06
39,opticalphoton,3.74553e-06
38,opticalphoton,3.58555e-06
37,opticalphoton,2.92392e-06
36,opticalphoton,3.69125e-06
35,opticalphoton,3.76149e-06
34,opticalphoton,3.55844e-06
33,opticalphoton,3.58648e-06
32,opticalphoton,3.36705e-06
31,opticalphoton,2.90753e-06
30,opticalphoton,3.82467e-06
29,opticalphoton,3.90002e-06
28,opticalphoton,2.44061e-06
27,opticalphoton,3.86637e-06
26,opticalphoton,3.88713e-06
25,opticalphoton,3.52932e-06
24,opticalphoton,3.75158e-06
23,opticalphoton,3.47392e-06
22,opticalphoton,3.2873e-06
21,opticalphoton,2.94351e-06
20,e-,8.783e-05
19,e-,8.783e-05
18,e-,8.78e-05
17,e-,8.783e-05
16,e-,8.783e-05
15,e-,8.783e-05
14,e-,9.494e-05
13,e-,8.849e-05
12,e-,8.849e-05
11,e-,8.852e-05
10,e-,8.849e-05
9,e-,8.141e-05
8,e-,8.849e-05
7,e-,8.852e-05
6,e-,2.925e-05
5,e-,0.00050898
3,anti_nu_e,0.131221
2,Pa234[73.920X],1.27882e-07
1,Th234,0
4,e-,0.0013903
3,anti_nu_e,0.0855983
2,Pa234[166.300X],5.67525e-09
17,e-,0.0712748
69,opticalphoton,3.80149e-06
68,opticalphoton,3.27555e-06
67,opticalphoton,3.17176e-06
66,opticalphoton,3.15138e-06
65,opticalphoton,2.87214e-06
64,opticalphoton,3.37274e-06
63,opticalphoton,3.90585e-06
62,opticalphoton,3.82774e-06
61,opticalphoton,4.05794e-06
60,opticalphoton,3.2623e-06
59,opticalphoton,2.38801e-06
58,opticalphoton,3.64028e-06
57,opticalphoton,3.18425e-06
56,opticalphoton,3.64708e-06
55,opticalphoton,3.75011e-06
54,opticalphoton,2.65117e-06
53,opticalphoton,3.07163e-06
52,opticalphoton,3.35855e-06
51,opticalphoton,3.44577e-06
50,opticalphoton,3.75833e-06
49,opticalphoton,3.07733e-06
48,opticalphoton,3.06307e-06
47,opticalphoton,3.60907e-06
46,opticalphoton,3.82479e-06
45,opticalphoton,3.92614e-06
44,opticalphoton,3.22417e-06
43,opticalphoton,3.34393e-06
42,e-,8.783e-05
70,opticalphoton,2.20055e-06
41,e-,8.783e-05
40,e-,8.783e-05
39,e-,8.783e-05
38,e-,9.494e-05
37,e-,8.78e-05
36,e-,9.494e-05
71,opticalphoton,3.533e-06
35,e-,8.783e-05
34,e-,9.494e-05
33,e-,8.783e-05
32,e-,8.849e-05
31,e-,9.56e-05
30,e-,8.849e-05
29,e-,8.849e-05
28,e-,8.849e-05
27,e-,9.557e-05
26,e-,8.783e-05
25,e-,2.994e-05
24,e-,6.57e-05
23,e-,6.57e-05
22,e-,6.57e-05
21,e-,3.345e-05
20,e-,2.311e-05
19,e-,2.311e-05
18,e-,0.00049386
16,e-,0.0140534
80,opticalphoton,3.07068e-06
79,opticalphoton,3.2511e-06
78,opticalphoton,3.43252e-06
77,opticalphoton,3.39066e-06
76,opticalphoton,3.06408e-06
75,opticalphoton,3.29796e-06
74,e-,8.783e-05
81,opticalphoton,3.55664e-06
73,e-,8.783e-05
72,e-,8.783e-05
15,e-,0.0025053
14,e-,0.00277134
84,opticalphoton,3.75074e-06
83,e-,8.849e-05
82,e-,8.849e-05
13,e-,0.00031611
12,e-,7.45753e-05
11,e-,0.000327619
85,e-,9.494e-05
10,e-,7.84865e-05
9,e-,0.000346168
86,e-,2.291e-05
8,e-,8.88756e-05
7,e-,7.18608e-05
6,e-,0.000479317
5,Pa234[73.920X],1.78727e-07
1,Th234,0
4,e-,0.0598007
53,opticalphoton,3.3339e-06
52,opticalphoton,3.39314e-06
51,opticalphoton,3.23149e-06
50,opticalphoton,2.48393e-06
49,opticalphoton,3.36405e-06
48,opticalphoton,3.47327e-06
47,opticalphoton,2.58839e-06
46,opticalphoton,2.17495e-06
45,opticalphoton,3.84601e-06
44,opticalphoton,3.61361e-06
43,opticalphoton,3.44018e-06
42,opticalphoton,2.60741e-06
41,opticalphoton,3.25245e-06
40,opticalphoton,3.77604e-06
39,opticalphoton,3.85942e-06
38,opticalphoton,3.40159e-06
37,opticalphoton,3.81979e-06
36,opticalphoton,3.16381e-06
35,opticalphoton,3.79092e-06
34,opticalphoton,3.80771e-06
33,opticalphoton,2.731e-06
32,opticalphoton,3.85223e-06
31,opticalphoton,3.06318e-06
30,opticalphoton,3.62975e-06
29,opticalphoton,3.46735e-06
28,e-,8.783e-05
27,e-,8.072e-05
26,e-,8.783e-05
25,e-,8.783e-05
24,e-,9.491e-05
23,e-,8.783e-05
22,e-,9.494e-05
21,e-,8.783e-05
20,e-,9.491e-05
19,e-,8.783e-05
18,e-,8.783e-05
17,e-,9.494e-05
16,e-,8.849e-05
15,e-,9.56e-05
14,e-,8.141e-05
13,e-,8.849e-05
12,e-,2.925e-05
11,e-,8.783e-05
10,e-,2.994e-05
9,e-,8.849e-05
8,e-,2.925e-05
7,e-,0.00050898
6,e-,0.00047882
5,e-,0.00047882
54,e-,8.072e-05
3,anti_nu_e,0.119568
2,Pa234[73.920X],8.14034e-08
1,Th234,0
4,e-,0.0835129
66,opticalphoton,3.38899e-06
65,opticalphoton,3.41002e-06
64,opticalphoton,2.6782e-06
63,opticalphoton,3.16472e-06
62,opticalphoton,3.86916e-06
61,opticalphoton,3.38517e-06
60,opticalphoton,3.7136e-06
59,opticalphoton,3.51006e-06
58,opticalphoton,2.97322e-06
57,opticalphoton,2.58262e-06
56,opticalphoton,3.58549e-06
55,opticalphoton,3.69177e-06
54,opticalphoton,3.89006e-06
53,opticalphoton,3.94336e-06
52,opticalphoton,3.33971e-06
51,opticalphoton,3.30421e-06
50,opticalphoton,3.51347e-06
49,opticalphoton,3.44488e-06
48,opticalphoton,3.00006e-06
47,opticalphoton,3.39093e-06
46,opticalphoton,3.84809e-06
45,opticalphoton,2.93273e-06
44,opticalphoton,3.79735e-06
43,opticalphoton,3.71463e-06
42,opticalphoton,3.59109e-06
41,opticalphoton,3.34307e-06
40,opticalphoton,3.50323e-06
39,opticalphoton,3.67507e-06
38,opticalphoton,3.67297e-06
37,opticalphoton,2.8707e-06
36,opticalphoton,2.85256e-06
35,opticalphoton,3.2237e-06
34,e-,9.494e-05
33,e-,9.491e-05
32,e-,8.783e-05
67,opticalphoton,2.1892e-06
31,e-,8.783e-05
30,e-,9.491e-05
29,e-,8.072e-05
28,e-,8.783e-05
27,e-,8.783e-05
26,e-,8.783e-05
25,e-,8.783e-05
24,e-,8.783e-05
23,e-,9.491e-05
22,e-,8.783e-05
21,e-,8.78e-05
20,e-,9.494e-05
19,e-,9.56e-05
18,e-,8.849e-05
17,e-,8.849e-05
16,e-,8.141e-05
15,e-,9.494e-05
14,e-,3.702e-05
13,e-,8.783e-05
12,e-,2.994e-05
11,e-,8.783e-05
10,e-,2.994e-05
9,e-,0.0004939
8,e-,0.0004939
7,e-,0.0004939
