TrackID,ParticleName,Energy
0,Ne22[1274.577],1.37792e-05
0,nu_e,0.456926
0,e+,0.0905881
0,e-,0.00050894
0,e-,6.57e-05
0,e-,6.57e-05
0,e-,0.00156897
0,e-,2.994e-05
0,e-,8.783e-05
0,e-,8.783e-05
0,e-,2.925e-05
0,e-,8.849e-05
0,e-,0.0001314
0,e-,3.705e-05
0,e-,9.494e-05
0,e-,2.925e-05
0,e-,9.557e-05
0,e-,2.994e-05
0,e-,8.783e-05
0,e-,9.557e-05
0,e-,8.849e-05
0,e-,9.56e-05
0,e-,8.849e-05
0,e-,8.849e-05
0,e-,8.849e-05
0,e-,8.141e-05
0,e-,9.56e-05
0,e-,8.783e-05
0,e-,8.783e-05
0,e-,8.783e-05
0,e-,8.783e-05
0,e-,9.491e-05
0,e-,9.491e-05
0,e-,9.494e-05
0,e-,8.783e-05
0,e-,8.783e-05
0,e-,8.783e-05
0,e-,9.491e-05
0,e-,8.783e-05
0,e-,8.072e-05
0,e-,8.783e-05
0,e-,9.491e-05
0,e-,9.494e-05
0,e-,8.783e-05
0,e-,8.783e-05
0,e-,8.783e-05
0,e-,9.494e-05
0,e-,9.494e-05
0,e-,9.491e-05
0,e-,9.494e-05
0,e-,8.783e-05
0,e-,8.783e-05
0,e-,8.072e-05
0,opticalphoton,3.43745e-06
0,opticalphoton,2.73851e-06
0,opticalphoton,3.30204e-06
0,opticalphoton,2.76516e-06
0,opticalphoton,3.60305e-06
0,opticalphoton,3.3571e-06
0,gamma,0.510999
0,gamma,0.510999
0,e-,0.24096
0,e-,0.109214
0,e-,0.0283789
0,e-,0.0433092
0,e-,0.015052
0,e-,0.0135458
0,e-,0.000898246
0,e-,0.00992354
0,e-,0.000238706
0,e-,0.00307023
0,e-,0.00455092
0,e-,0.000760085
0,e-,0.000379818
0,e-,0.00550866
0,e-,0.00366243
0,e-,0.00304176
0,e-,0.027967
0,e-,0.00049386
0,e-,0.0004939
0,e-,0.00050894
0,e-,0.00050898
0,e-,0.00050898
0,e-,0.00050894
0,e-,0.00050898
0,e-,0.00050894
0,e-,0.00050894
0,e-,0.00050898
0,e-,0.0004939
0,e-,0.00050898
0,e-,0.00050894
0,e-,0.00047882
0,e-,0.00050894
0,e-,0.00050894
0,e-,0.00047882
0,e-,0.00050894
0,e-,0.00049386
0,e-,0.0004939
0,e-,0.00050898
0,e-,0.00050898
0,e-,0.0004939
0,e-,0.00047882
0,e-,0.00050894
0,e-,0.00049386
0,e-,0.00050894
0,e-,0.00047882
0,e-,0.00050894
0,e-,0.275337
0,e-,0.0549153
0,e-,0.0570408
0,e-,0.0343991
0,e-,0.0168724
0,e-,0.0141245
0,e-,0.00555234
0,e-,0.0522193
0,e-,0.00050898
0,e-,0.00050898
0,e-,0.00049386
0,e-,0.00049386
0,e-,0.00050898
0,e-,0.00047882
0,e-,0.00050898
0,e-,0.00047882
0,e-,0.0004939
0,e-,0.00050894
0,e-,0.00050894
0,e-,0.00050894
0,e-,0.00047882
0,e-,2.311e-05
0,e-,0.00161185
0,e-,9.56e-05
0,e-,8.783e-05
0,gamma,0.00172052
0,e-,8.783e-05
0,e-,2.925e-05
0,e-,8.849e-05
0,e-,2.994e-05
0,e-,8.783e-05
0,e-,9.56e-05
0,e-,8.849e-05
0,e-,8.849e-05
0,e-,8.849e-05
0,e-,8.849e-05
0,e-,9.56e-05
0,e-,8.849e-05
0,e-,8.783e-05
0,e-,9.494e-05
0,e-,8.783e-05
0,e-,9.491e-05
0,e-,9.494e-05
0,opticalphoton,3.53625e-06
0,opticalphoton,3.65814e-06
0,opticalphoton,2.98357e-06
0,opticalphoton,3.45817e-06
0,opticalphoton,2.58027e-06
0,opticalphoton,3.08481e-06
0,opticalphoton,3.31493e-06
0,opticalphoton,3.9442e-06
0,opticalphoton,3.12447e-06
0,opticalphoton,3.84536e-06
0,opticalphoton,3.05589e-06
0,opticalphoton,2.80821e-06
0,opticalphoton,3.26153e-06
0,opticalphoton,3.24187e-06
0,opticalphoton,3.24264e-06
0,opticalphoton,3.52708e-06
0,opticalphoton,3.47626e-06
0,opticalphoton,2.18534e-06
0,opticalphoton,3.6767e-06
0,opticalphoton,3.73059e-06
0,opticalphoton,2.96363e-06
0,opticalphoton,3.34009e-06
0,opticalphoton,3.99612e-06
0,opticalphoton,2.96682e-06
0,opticalphoton,3.78594e-06
0,opticalphoton,3.26081e-06
0,e-,0.00171538
0,e-,8.783e-05
0,opticalphoton,3.42405e-06
0,e-,9.56e-05
0,opticalphoton,2.95981e-06
0,opticalphoton,3.68125e-06
0,e-,2.994e-05
0,e-,8.783e-05
0,e-,2.925e-05
0,e-,9.557e-05
0,e-,2.994e-05
0,e-,9.494e-05
0,e-,2.994e-05
0,e-,8.783e-05
0,e-,2.994e-05
0,e-,9.491e-05
0,e-,2.925e-05
0,e-,9.557e-05
0,e-,2.994e-05
0,e-,8.783e-05
0,e-,2.925e-05
0,e-,8.849e-05
0,e-,3.705e-05
0,e-,8.783e-05
0,e-,8.849e-05
0,e-,8.849e-05
0,e-,9.56e-05
0,e-,9.56e-05
0,e-,8.849e-05
0,e-,8.849e-05
0,e-,8.849e-05
0,e-,8.849e-05
0,e-,8.849e-05
0,e-,9.56e-05
0,e-,8.849e-05
0,e-,8.141e-05
0,e-,9.56e-05
0,e-,9.56e-05
0,e-,8.849e-05
0,e-,9.557e-05
0,e-,8.849e-05
0,e-,8.141e-05
0,e-,8.849e-05
0,e-,8.849e-05
0,e-,8.849e-05
0,e-,8.849e-05
0,e-,8.072e-05
0,e-,9.494e-05
0,e-,8.783e-05
0,e-,8.783e-05
0,e-,8.783e-05
0,e-,8.783e-05
0,e-,9.494e-05
0,e-,9.491e-05
0,e-,8.783e-05
0,e-,8.783e-05
0,e-,9.494e-05
0,e-,8.78e-05
0,e-,8.783e-05
0,e-,9.494e-05
0,e-,8.783e-05
0,e-,8.783e-05
0,e-,9.491e-05
0,e-,9.494e-05
0,e-,9.491e-05
0,e-,9.494e-05
0,e-,8.783e-05
0,e-,9.494e-05
0,e-,8.783e-05
