280.4878049	97.62376238
281.7073171	98.01980198
284.1463415	97.02970297
285.6707317	97.62376238
287.195122	97.62376238
288.7195122	98.21782178
290.8536585	97.22772277
291.7682927	98.41584158
292.6829268	99.6039604
293.902439	98.81188119
295.1219512	98.01980198
296.3414634	98.61386139
298.4756098	99.20792079
300.304878	99.20792079
301.8292683	98.21782178
303.0487805	97.42574257
304.2682927	98.21782178
306.097561	99.40594059
307.9268293	98.81188119
309.7560976	99.00990099
312.195122	99.00990099
313.7195122	98.21782178
315.8536585	98.61386139
317.9878049	98.61386139
320.4268293	98.61386139
321.9512195	97.82178218
324.3902439	98.41584158
325.9146341	98.01980198
328.3536585	98.21782178
330.4878049	98.21782178
332.6219512	98.81188119
335.3658537	99.00990099
337.804878	98.21782178
339.0243902	98.61386139
341.1585366	98.41584158
343.597561	98.81188119
347.5609756	98.61386139
350.9146341	98.81188119
353.6585366	98.21782178
356.402439	97.82178218
359.7560976	98.01980198
362.195122	97.22772277
364.6341463	97.22772277
367.0731707	96.83168317
368.902439	96.23762376
371.0365854	95.24752475
375.304878	94.65346535
378.0487805	92.67326733
380.1829268	90.2970297
382.3170732	88.11881188
383.8414634	86.33663366
385.3658537	83.96039604
386.2804878	81.58415842
387.195122	79.6039604
387.804878	77.22772277
389.0243902	74.45544554
389.6341463	71.28712871
390.5487805	68.11881188
391.4634146	65.54455446
392.0731707	62.37623762
392.6829268	58.61386139
393.2926829	54.85148515
394.2073171	50.4950495
394.8170732	46.53465347
395.4268293	42.77227723
396.3414634	37.62376238
396.9512195	33.86138614
396.9512195	30.89108911
397.8658537	28.11881188
398.7804878	25.14851485
399.695122	20.1980198
401.2195122	15.64356436
401.8292683	12.47524752
403.6585366	9.306930693
406.402439	5.742574257
407.9268293	4.554455446
412.804878	2.376237624
416.1585366	2.97029703
418.2926829	1.584158416
421.6463415	1.98019802
423.1707317	1.386138614
425.304878	1.584158416
427.7439024	0.792079208
430.4878049	1.386138614
432.9268293	0.99009901
434.4512195	1.386138614
437.804878	0.396039604
440.2439024	1.188118812
442.6829268	0.792079208
444.8170732	1.188118812
447.2560976	0.594059406
450	1.386138614
452.7439024	1.386138614
456.097561	0.198019802
459.4512195	0.792079208
461.2804878	0.792079208
462.804878	0.198019802
464.3292683	0.792079208
465.5487805	0.198019802
468.2926829	0.792079208
471.6463415	1.584158416
474.0853659	0.594059406
476.2195122	0.99009901
479.5731707	0.792079208
482.3170732	0.396039604
486.5853659	1.386138614
489.0243902	0.594059406
492.6829268	0.594059406
496.0365854	0.198019802
497.5609756	0.594059406
500	-0.198019802
503.0487805	0.99009901
505.7926829	0.396039604
508.5365854	0.99009901
512.5	0.198019802
515.5487805	0.198019802
516.4634146	0.792079208
518.2926829	0.198019802
520.7317073	0.594059406
522.2560976	0.99009901
524.0853659	0.198019802
529.2682927	1.188118812
532.3170732	-0.198019802
535.9756098	0.99009901
537.804878	0.594059406
539.9390244	0.99009901
541.7682927	0.396039604
545.1219512	0.99009901
549.0853659	0.396039604
