0	18619211903.039200	1.793492	15	0.016939	0.130587	-0.061224	1.009064	2.588568	0.813292	
0	18307836994.484951	2.012552	9	0.024883	0.024335	-0.241561	6.302846	8.508800	-4.423409	
0	16596281902.713205	3.124623	14	0.129364	0.020658	-0.052642	11.001210	12.774403	-9.433813	
0	16156354686.700981	2.126885	2	-0.097511	0.076943	0.155751	-2.616462	4.588753	-1.024816	
0	16156354687.176130	2.986883	2	-0.095020	0.067300	0.169482	-2.616461	4.588399	-1.024916	
0	16156354686.544992	2.475259	10	-0.068236	0.091196	-0.176323	-2.611045	4.567693	-1.031987	
0	16156354686.656565	1.848529	5	0.012703	0.088332	0.101989	-2.607249	4.559783	-1.036568	
0	16156354686.764330	2.433878	2	-0.079700	0.095478	0.156532	-2.596181	4.538199	-1.043917	
0	16156354686.513224	2.027388	15	0.022924	0.127766	-0.046622	-2.594480	4.531553	-1.046635	
0	16156354687.405487	3.341049	15	0.025833	0.086246	-0.109787	-2.593176	4.524444	-1.052117	
0	15137607539.072723	2.114055	9	-0.010639	-0.020766	-0.247922	-0.535732	-8.448226	-19.827015	
0	14549642107.618372	1.713924	5	0.037078	0.115029	0.066997	8.433019	8.924217	-4.311339	
0	12831932333.110649	3.550417	12	0.063577	-0.104193	-0.130703	-9.722794	-3.189699	7.497827	
0	12363824159.792871	1.649107	13	0.056751	0.047084	-0.199027	8.023574	9.654244	-2.891427	
0	11554804424.456898	2.511912	11	-0.023728	-0.086865	-0.176870	-11.632871	-4.788745	-4.894628	
0	11363525504.051851	2.904033	7	0.032890	-0.117044	0.069555	0.031542	-5.073396	-3.749192	
0	11363525503.055340	2.103397	12	0.047746	-0.107302	-0.151076	0.031847	-5.073755	-3.749341	
0	11363525503.343906	2.487892	9	-0.031565	-0.010164	-0.242682	0.031364	-5.073186	-3.749106	
0	11363525502.817730	1.673170	17	0.030183	-0.115046	-0.087689	0.027463	-5.068849	-3.747162	
0	11164980980.978287	2.021770	2	-0.039887	0.048644	0.196415	-15.195365	14.893712	7.225241	
0	10979648522.992029	2.649675	0	-0.013668	-0.018188	0.248163	-9.122189	-9.940527	2.170610	
0	10610898177.354847	1.806755	17	0.036759	-0.120386	-0.051018	-11.312714	-5.309122	-5.403603	
0	10352060896.887615	3.146101	13	0.104611	0.069132	-0.141126	1.295479	0.436791	-3.590991	
0	10352060896.922018	2.240300	10	-0.077541	0.099730	-0.130482	1.291357	0.436562	-3.589163	
0	10352060896.411894	1.639681	11	-0.066113	-0.063318	-0.194829	1.291432	0.436566	-3.589203	
0	9598336221.214022	3.491491	10	-0.032873	0.089426	-0.180712	-4.280094	13.108682	5.471151	
0	8875375057.808533	2.505467	3	-0.103467	-0.035570	0.155970	-1.194008	0.019273	8.474467	
0	8764184683.215212	3.175993	13	0.059258	0.103175	-0.161052	2.720147	7.753913	-4.528224	
0	8626610581.376804	1.691515	5	-0.010385	0.130329	0.060068	-4.355195	10.531254	-14.286432	
0	8095121878.788852	2.973556	6	-0.111951	0.004207	0.090724	-11.896888	-14.104451	19.314260	
0	7963957894.588115	2.099769	10	-0.068641	0.072182	-0.190640	12.143867	12.102512	-13.705481	
0	7754646633.279972	1.692339	6	-0.128056	0.017496	0.061875	-6.144017	6.743968	13.596857	
0	7729794775.796892	3.155023	11	-0.107358	-0.046359	-0.145032	-0.536878	-8.005328	-3.309632	
0	7182813782.038610	3.062685	0	-0.008194	-0.020806	0.248320	-5.422627	-17.390594	5.787628	
0	7132653644.830705	2.236428	3	-0.103887	-0.035698	0.153834	-5.259639	0.130758	0.567145	
0	7096137703.640994	2.302061	8	0.127847	-0.018243	0.027788	9.090748	-18.025840	17.025766	
0	7032208497.961361	2.675643	5	0.038340	0.086397	0.088310	14.911530	11.388080	-2.567207	
0	7032208497.808710	2.504749	14	0.095479	-0.028356	-0.105097	14.903199	11.386902	-2.570294	
0	6506632805.600142	3.008177	9	0.021309	-0.040298	-0.232020	6.834327	-0.882152	-18.520843	
0	6390357325.303538	1.571497	4	0.030702	-0.070656	0.190183	12.019591	-5.251805	8.263204	
0	6098069382.941512	2.206017	14	0.109863	-0.039200	-0.083962	15.276737	17.287270	-12.990728	
0	6070029982.734576	2.796729	9	-0.021227	0.044880	-0.223568	-2.410638	0.182046	-6.118529	
0	5985248188.935522	2.039646	4	0.029588	-0.099541	0.159083	6.693076	-4.789608	0.353164	
0	5830574514.202390	1.645659	11	-0.105519	-0.066127	-0.143193	-10.710982	-2.077380	6.268716	
0	5759534525.203701	1.679097	17	0.036080	-0.120589	-0.064516	-2.166099	1.941099	7.247073	
0	5751706796.151215	1.744074	9	-0.018825	0.044952	-0.226857	-10.268386	2.800166	-6.317639	
0	5245261765.139713	2.267594	16	-0.116783	0.037359	-0.074597	-14.374590	-6.035234	17.859057	
0	5232272435.592626	2.605397	3	-0.065331	-0.027667	0.190228	-1.577412	-15.762704	8.310385	
0	5103808689.410175	3.150329	15	0.020426	0.128183	-0.043613	8.853738	2.809962	-10.262357	
0	4882748596.055888	1.901374	16	-0.083577	0.030729	-0.106930	-19.632410	-3.145197	-7.174962	
0	4812527402.864071	2.734125	15	0.039513	0.089715	-0.098748	-7.310287	8.251863	-8.070698	
0	4810069523.021747	1.739209	1	0.047887	0.076624	0.190049	-2.618972	0.226765	12.225419	
0	4751316181.416616	2.118419	9	0.033890	-0.004906	-0.241953	19.215909	-19.897911	-11.059392	
0	4405265990.025017	2.467265	7	-0.011886	-0.131650	0.051341	-10.806618	-13.556461	-9.447250	
0	4389872440.359117	2.862815	10	-0.084137	0.061719	-0.185692	-13.076007	-5.615191	-1.552635	
0	4321798022.313864	3.078493	11	-0.031049	-0.065489	-0.194457	-16.244563	-1.882328	-3.890092	
0	4202649621.170741	1.960495	7	-0.044068	-0.089683	0.080557	11.319592	14.852933	2.270432	
0	4170927389.717054	3.480861	14	0.087619	0.005375	-0.115251	19.818122	8.562114	12.029856	
0	4158553490.002014	1.863617	17	-0.012010	-0.125048	-0.031746	9.352293	-9.942139	10.633474	
0	4095733650.211627	1.641046	13	0.106744	0.051837	-0.137706	11.921997	10.789270	-11.722248	
0	3869262698.613697	3.055726	2	-0.029780	0.052255	0.191543	-11.084635	16.134281	17.740076	
0	3869262697.042026	2.217679	6	-0.106177	-0.043821	0.069961	-11.088221	16.121815	17.728361	
0	3737964117.561394	2.061582	7	0.020632	-0.124834	0.067589	11.169348	-14.883860	2.635790	
0	3702916066.259170	3.118157	7	0.035482	-0.115589	0.068498	14.781358	-5.331986	2.699723	
0	3692856209.724880	2.272049	9	0.005873	-0.035502	-0.240705	-12.836171	-15.444112	-14.052693	
0	3691803770.763335	2.731939	16	-0.125644	0.011560	-0.083715	-6.329406	-4.575350	-9.358191	
0	3514142974.335967	2.346634	0	-0.007138	-0.040032	0.236845	6.344662	-4.128415	10.947979	
0	3491685344.541378	3.146956	10	-0.103721	0.050822	-0.162341	-5.060660	-8.344750	8.327477	
0	3439062827.541878	3.223578	12	0.106140	-0.061583	-0.148135	15.920301	-2.710165	7.630674	
0	3434018113.956430	1.741996	8	0.120482	-0.028192	0.068967	3.085222	-10.322110	4.326257	
0	3434018116.371529	3.671182	4	0.035015	-0.098860	0.166997	3.086120	-10.319899	4.326032	
0	3393987094.683784	2.729183	14	0.131469	0.009183	-0.067809	4.017170	4.163464	8.238567	
0	3329199234.957754	3.188757	8	0.091281	-0.045360	0.078171	6.347617	2.450848	-1.795371	
0	2784340663.761182	1.690967	15	-0.030415	0.124072	-0.066403	-10.632876	7.042592	-5.550422	
0	2784340664.799020	1.961859	15	0.044716	0.110934	-0.071313	-10.619894	7.044911	-5.546032	
0	2774197370.922666	2.465553	16	-0.122684	-0.033929	-0.052151	-11.695165	-18.583765	-18.004308	
0	2607854871.841403	3.255245	4	0.042692	-0.104839	0.156965	9.038704	4.900481	0.722249	
0	2607854870.537893	2.774237	1	0.071436	0.090975	0.172243	9.036915	4.900851	0.722012	
0	2547802050.737521	3.112520	11	-0.028795	-0.082658	-0.184957	2.720318	-3.031196	-14.741911	
0	2352856624.424557	1.975153	11	-0.050775	-0.044395	-0.199649	5.502546	-8.801138	-5.925770	
0	2313952919.399890	1.638621	13	0.103062	0.058040	-0.161919	14.938149	-6.045320	1.044096	
0	2264091021.809337	2.331752	3	-0.052657	-0.046226	0.197167	4.527590	1.727304	5.609802	
0	2250467112.918480	2.062479	11	-0.097029	-0.031220	-0.170224	-5.336367	10.219072	2.927285	
0	2250467114.001397	3.196811	0	-0.019142	-0.007854	0.248959	-5.340794	10.175670	2.952769	
0	2250467113.063144	2.647944	15	-0.041183	0.111174	-0.078673	-5.340336	10.173160	2.953562	
0	2226417669.598000	2.212810	10	-0.047987	0.089655	-0.183005	-4.851229	-3.411311	-14.074268	
0	2226417669.304770	1.953454	17	0.021379	-0.106102	-0.102472	-4.850236	-3.408328	-14.072199	
0	2103240410.759235	3.500415	4	0.055232	-0.072777	0.191475	17.192666	3.285409	0.743859	
0	2009023900.381580	2.120521	8	0.101549	-0.043825	0.075189	11.738724	9.103372	-4.478818	
0	1944391291.988575	2.258170	3	-0.090671	-0.062874	0.176937	-2.019545	-5.562515	1.049696	
0	1919694791.997015	3.672415	11	-0.056810	-0.094768	-0.176457	5.614516	-10.512453	-10.618758	
0	1835620466.223242	3.590110	8	0.112293	-0.037583	0.070872	17.557907	17.122813	10.803087	
0	1822495348.662098	3.755366	11	-0.099054	-0.060130	-0.169156	-3.248048	-15.429592	-17.712799	
0	1787798553.559481	2.853097	2	-0.040062	0.077384	0.189026	-8.641920	-1.370836	7.531169	
0	1787798554.199774	2.840465	7	0.024829	-0.126827	0.033741	-8.632554	-1.371760	7.530493	
0	1765088613.912152	2.691566	7	-0.017083	-0.096955	0.097568	6.606064	-18.599569	-7.187381	
0	1706799602.538045	3.250836	11	-0.036164	-0.095788	-0.174364	-1.279390	-5.959013	-1.033812	
0	1646377709.713115	3.509383	5	0.045522	0.109550	0.043114	15.267937	15.447496	9.025628	
0	1499293781.350854	3.181640	15	0.042010	0.116142	-0.060991	9.348253	9.375082	-15.403711	
0	1499293779.837186	2.474707	15	0.029060	0.119983	-0.037614	9.344276	9.377401	-15.390320	
0	1499293780.919249	3.011573	11	-0.035142	-0.058582	-0.197309	9.331982	9.373387	-15.371730	
0	1492000610.716798	3.619414	8	0.124979	-0.003488	0.017957	3.576881	-1.256757	2.531124	
0	1473889360.184100	2.847130	2	-0.103845	0.066310	0.150667	-2.556023	1.440321	6.952588	
0	1473889359.399483	1.785696	1	0.044762	0.103454	0.160504	-2.558022	1.435651	6.945253	
0	1462099465.293148	3.454820	5	0.028838	0.122366	0.028140	-0.600334	6.812676	11.398532	
0	1462099465.338375	3.768530	1	0.052449	0.057251	0.196384	-0.603941	6.811968	11.373679	
0	1431837206.109704	3.093573	6	-0.102394	0.041981	0.076897	-13.647605	-15.751908	-8.961642	
0	1427597889.801689	3.460765	10	-0.079589	0.057523	-0.189873	-13.594473	1.195687	9.896700	
0	1414053858.239188	2.566089	13	0.055125	0.039369	-0.198734	13.959570	6.988116	2.172530	
0	1382425835.146932	3.070023	5	-0.005351	0.119138	0.083295	-17.362852	16.121723	3.388555	
0	1382425834.505360	2.767536	10	-0.037061	0.066538	-0.195827	-17.350176	16.112231	3.399020	
0	1319101505.373066	1.893607	7	0.038369	-0.119164	0.040245	3.339347	-0.163854	-0.992023	
0	1319101505.374887	3.016180	12	0.085149	-0.032537	-0.184469	3.339264	-0.163920	-0.992012	
0	1319101505.090951	1.905640	8	0.126714	0.026659	0.039820	3.332765	-0.170062	-0.990747	
0	1319101505.917729	3.456810	1	0.107206	0.059949	0.140304	3.330696	-0.171487	-0.990530	
0	1319101505.209847	2.113191	8	0.120660	-0.036765	0.047541	3.308291	-0.173471	-0.989321	
0	1319101505.514626	2.899779	9	0.025326	0.012354	-0.245631	3.296365	-0.174485	-0.991127	
0	1315038227.211194	2.785808	14	0.092422	0.007704	-0.113441	19.801605	-9.057159	-1.971620	
0	1302136149.571317	3.534277	9	-0.044448	-0.022162	-0.223438	-2.279786	17.401865	-11.870263	
0	1287741156.972872	1.941848	0	0.022457	0.043543	0.226168	0.390447	13.165380	14.147278	
0	1277290866.363112	3.456902	0	-0.003963	-0.042663	0.234832	-3.939898	-1.127980	9.478020	
0	1262710328.488781	1.790310	15	-0.012380	0.112708	-0.100465	-13.595861	9.254956	-1.849670	
0	1192372171.814890	1.903734	12	0.058074	-0.054288	-0.198497	2.083353	-0.754278	-3.774444	
0	1158439496.230021	3.258013	1	0.065268	0.077497	0.186670	8.974107	-10.214626	15.135715	
0	1154411659.699456	1.887328	1	0.044005	0.103868	0.159577	4.202619	-1.122102	14.679214	
0	1108154078.232162	2.705076	7	0.037102	-0.087151	0.089620	-1.141515	6.497977	4.016292	
0	1100225064.873962	2.103801	10	-0.103973	0.035521	-0.152555	-16.615335	-8.292715	-11.774185	
0	1062811700.887717	2.302584	0	0.042186	-0.023116	0.228245	6.135240	3.817324	7.284194	
0	1019113539.602099	1.803379	12	0.021530	-0.075649	-0.182950	-10.032211	-16.398734	-16.689146	
0	978898090.741117	2.594698	9	0.012041	-0.017614	-0.248719	-9.400774	-19.203150	-14.517399	
0	968528339.088431	2.999131	12	0.033263	-0.065151	-0.195377	6.578522	2.987037	-5.638402	
0	967892649.731113	2.226425	1	0.093840	0.084749	0.124937	11.361197	8.697032	-13.411271	
0	880752893.329027	2.918531	17	0.011998	-0.130823	-0.068507	12.701645	5.447870	-18.286696	
0	839808132.946146	2.870307	5	0.015927	0.114965	0.085127	2.319461	4.726808	-0.578870	
0	839808132.883880	2.790817	5	-0.020098	0.129314	0.038147	2.317876	4.724773	-0.580455	
0	839808132.511865	1.754121	5	-0.040631	0.093138	0.084623	2.317849	4.724735	-0.580485	
0	839808133.284707	3.218289	10	-0.064184	0.100510	-0.164312	2.312381	4.716521	-0.586789	
0	834979378.296540	2.173727	16	-0.125233	0.012478	-0.084106	-3.268228	7.887238	-3.353436	
0	799049248.130444	3.246612	12	0.058387	-0.078291	-0.190494	-2.749786	-0.586357	-8.969060	
0	773040979.341660	3.014773	2	-0.082848	0.026450	0.180968	-8.034317	-3.241656	-14.798116	
0	766518558.093091	3.587051	6	-0.092515	-0.030393	0.093404	-11.468515	7.595665	0.894041	
0	737010184.863856	3.001163	15	0.018523	0.126688	-0.037325	16.289586	11.324983	-14.068542	
0	715750025.948371	2.735023	0	-0.013147	0.026087	0.245071	-19.273008	-2.975909	15.523706	
0	692814959.087138	3.292397	5	0.021649	0.080921	0.100069	-9.213121	13.399509	9.046616	
0	688283302.834240	2.120648	3	-0.083634	-0.077948	0.175356	1.729411	11.493659	16.071788	
0	683380595.270063	2.620962	10	-0.084623	0.061410	-0.185400	-10.500185	7.207018	6.174121	
0	683380594.290375	2.299640	2	-0.044630	0.107012	0.148687	-10.499941	7.207010	6.173714	
0	681700370.855094	2.429077	8	0.122760	0.020353	0.072071	10.298275	-4.801661	0.932212	
0	675819800.365600	2.093267	3	-0.102598	-0.053531	0.162040	-12.244509	-10.090718	5.008324	
0	652744573.130948	2.233780	11	-0.106903	-0.050333	-0.138999	-3.940858	6.779553	6.218020	
0	631786315.608282	2.165315	6	-0.122143	0.034784	0.045593	-8.592343	-1.368784	0.031682	
0	631786315.203447	1.809887	6	-0.092683	0.000935	0.101936	-8.592005	-1.368957	0.031563	
0	616339999.012479	1.735449	12	0.084876	-0.092277	-0.157318	5.216026	-6.391106	3.574681	
0	594867848.320492	1.829792	9	-0.029186	0.016028	-0.242592	17.168103	14.753327	-8.033981	
0	558162086.280402	2.882758	12	0.087487	-0.023665	-0.176025	-9.513291	16.422965	-9.726016	
0	540409487.963169	2.134790	0	0.001486	-0.010549	0.251671	13.129256	15.486987	12.207802	
0	529555917.427289	2.208344	3	-0.060507	-0.100429	0.164085	-3.721496	-5.664676	4.830612	
0	524806899.728919	1.688867	4	0.101756	-0.074604	0.143654	7.933768	-14.521476	1.700228	
0	522041503.554282	2.896549	13	0.028579	0.093012	-0.174315	-1.889298	-0.033801	-0.174646	
0	502057313.125766	1.688018	9	-0.017496	-0.030833	-0.241097	0.913499	-6.896183	-2.987249	
0	493441148.121075	2.691917	5	-0.032188	0.122538	0.033624	-13.517695	17.257531	17.838982	
0	447991735.327617	2.921582	15	-0.003917	0.128011	-0.081021	-2.742580	2.649025	-11.289909	
0	433595911.760335	2.553235	14	0.111643	0.044228	-0.053554	7.326350	-3.778220	-8.064118	
0	415633182.543689	3.392634	1	0.024700	0.085866	0.176744	-6.055518	5.509756	6.985506	
0	407406810.715607	2.014711	10	-0.068728	0.100266	-0.125854	-6.834828	4.598655	9.299163	
0	406701211.368464	2.156991	16	-0.127387	0.012151	-0.034779	-0.639104	-2.709900	-15.326944	
0	403367287.582884	1.614274	13	0.081746	0.083175	-0.174941	6.314044	9.266723	-7.581540	
0	399909798.025440	2.188870	11	-0.087895	-0.022649	-0.173599	-10.341601	-18.302749	-17.941665	
0	395165086.056608	2.471332	7	-0.030183	-0.110898	0.080758	-8.302681	-14.476131	6.558611	
0	391537224.349052	3.412422	11	-0.075744	-0.101338	-0.133230	-18.756339	-7.562737	-2.835226	
0	386072006.817271	3.329529	16	-0.107149	0.014665	-0.104316	-8.454673	2.275947	-8.229844	
0	386072006.934413	3.508256	10	-0.072653	0.032422	-0.192334	-8.453955	2.275576	-8.222056	
0	376741952.450692	2.815955	7	-0.037866	-0.093085	0.087492	5.708652	-5.741369	2.075702	
0	374577584.199824	2.675398	16	-0.101561	0.046602	-0.082208	-4.830235	-4.414343	0.683789	
0	374577583.514027	2.480984	17	-0.036440	-0.118974	-0.070450	-4.829636	-4.414297	0.683844	
0	361168669.079744	2.029632	16	-0.130336	-0.017696	-0.052322	-0.640526	-3.771328	-0.923054	
0	343409132.693079	1.832723	4	0.094080	-0.053916	0.175450	13.337760	8.892071	-0.433127	
0	325337673.992869	1.711927	17	-0.006467	-0.108323	-0.105270	6.035747	-8.626457	-14.392126	
0	314912419.209534	3.003440	8	0.091147	-0.007772	0.101927	18.860600	3.322283	0.006870	
0	313473371.581149	2.049300	15	0.016942	0.095448	-0.110207	-1.947936	8.009474	2.057783	
0	313473371.614088	2.318498	10	-0.030102	0.097090	-0.169099	-1.947242	8.008992	2.057333	
0	313473371.908003	2.286997	10	-0.043314	0.046492	-0.199357	-1.894224	7.959697	2.000310	
0	306402253.738303	2.417902	13	0.090407	0.082236	-0.165283	0.206933	1.809810	-3.046731	
0	306402253.712960	2.552894	13	0.073802	0.071814	-0.188431	0.206680	1.810150	-3.046983	
0	306402254.291746	3.539239	13	0.104461	0.066037	-0.150714	0.207175	1.809475	-3.046494	
0	292409979.837317	2.269557	5	-0.016830	0.123597	0.072923	2.685716	1.198960	11.977013	
0	288635310.132749	1.657174	9	0.014030	-0.024035	-0.245813	2.285406	-10.206331	-1.439884	
0	287498159.798003	2.729635	9	-0.016178	-0.017644	-0.247664	-10.719614	-3.118909	-6.114459	
0	256232088.869333	2.117637	7	0.007060	-0.132099	0.036115	-2.940291	-0.589036	-0.315899	
0	256232089.177408	2.767218	3	-0.055731	-0.083222	0.185320	-2.940216	-0.589080	-0.315872	
0	256232088.831863	2.824906	17	-0.030253	-0.124745	-0.062431	-2.934177	-0.597987	-0.313615	
0	254558877.579205	3.273375	15	-0.028489	0.121373	-0.038417	10.739237	4.294858	-13.799615	
0	246950830.760733	3.407945	2	-0.064794	0.045978	0.194844	-8.745487	1.221056	9.755620	
0	240088316.358699	1.623871	14	0.131914	0.006704	-0.067200	6.343364	18.825353	3.585810	
0	232785477.162212	2.013034	7	0.043826	-0.114109	0.048106	11.272784	-8.521380	13.597749	
0	230225860.437322	3.459821	3	-0.104946	-0.068208	0.138989	-4.032660	-15.656940	-7.593329	
0	224453981.753056	2.765869	9	0.015787	-0.040743	-0.234046	11.149663	-4.691604	-5.960794	
0	220737958.810338	2.331426	5	0.029729	0.125169	0.040792	-1.135249	2.692266	-0.246225	
0	220737959.837945	2.714460	17	-0.025743	-0.124470	-0.074566	-1.131196	2.686059	-0.251163	
0	220737959.428237	3.363097	9	-0.007923	0.028370	-0.244935	-1.114271	2.664926	-0.280662	
0	220737959.219978	3.232089	10	-0.074699	0.042713	-0.193191	-1.107224	2.636235	-0.310359	
0	219626240.797605	1.687031	3	-0.061493	-0.037195	0.194891	-5.761415	8.996911	11.918908	
0	217243959.488152	1.612644	11	-0.076557	-0.034365	-0.190807	-4.605027	-5.820249	-0.636933	
0	207397828.098013	3.238709	0	0.021984	-0.043593	0.226635	9.903380	8.407706	15.955268	
0	201011817.872511	2.815558	6	-0.082406	0.010408	0.103608	-5.329485	2.392684	-1.627179	
0	200510068.691223	2.414023	11	-0.041263	-0.081267	-0.189228	2.541665	-12.658967	-16.967097	
0	199164812.416099	2.413175	9	-0.015894	0.016307	-0.248155	-9.897510	12.471694	-18.443815	
0	196713967.720471	1.657377	3	-0.074993	-0.062104	0.189030	-9.173142	-7.219278	2.971593	
0	193573768.163263	3.234580	4	0.093682	-0.028202	0.170586	1.115149	-6.338461	-2.777955	
0	192651146.253636	2.110437	9	0.032363	-0.008867	-0.242420	15.255544	-1.999362	-6.234989	
0	183303690.213775	2.779443	11	-0.088503	-0.090763	-0.152536	3.252735	-5.763811	-17.622280	
0	181105934.875860	1.907972	0	0.004916	0.033026	0.242531	-4.864499	12.332356	3.323393	
0	180588722.521139	2.043815	13	0.078837	0.062938	-0.189023	1.543475	7.261720	-3.315989	
0	177938261.465569	2.250335	12	0.066665	-0.026218	-0.191279	1.514513	-9.322369	-16.734494	
0	177938263.126385	2.934080	17	0.006682	-0.123290	-0.029042	1.513303	-9.318747	-16.733112	
0	174683899.241632	2.840800	9	0.012757	-0.021860	-0.247051	16.677951	11.137790	-6.534811	
0	174643789.358925	2.501375	9	-0.044628	0.022128	-0.221659	-0.152825	2.443200	-5.602774	
0	171804119.988272	2.492402	15	-0.034332	0.083877	-0.104026	6.806606	6.094356	4.954691	
